D,Proposed,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,ProposedLTT,ProposedLTB,ProposedLTT2,ProposedLTTv2
930.0,63.5546875,63.3046875,41.9716796875,169.9716796875,30.7216796875,127.1103515625,1696.220703125,40.1103515625,63.5546875,19.8046875,83.8046875,190.0546875,12.05517578125
931.0,63.5546875,63.3046875,41.9716796875,169.9716796875,30.7216796875,127.1103515625,1696.220703125,40.1103515625,63.5546875,19.8046875,83.8046875,190.0546875,12.05517578125
932.0,63.14453125,62.89453125,41.5615234375,169.5615234375,30.5615234375,126.2900390625,1696.580078125,39.7900390625,63.14453125,19.89453125,83.89453125,189.64453125,11.89501953125
933.0,63.14453125,62.89453125,41.5615234375,169.5615234375,30.5615234375,126.2900390625,1696.580078125,39.7900390625,63.14453125,19.89453125,83.89453125,189.64453125,11.89501953125
934.0,62.732421875,62.732421875,41.1494140625,169.1494140625,30.3994140625,125.4658203125,1696.931640625,39.4658203125,62.732421875,19.482421875,83.482421875,189.232421875,11.73291015625
935.0,62.732421875,62.732421875,41.1494140625,169.1494140625,30.3994140625,125.4658203125,1696.931640625,39.4658203125,62.732421875,19.482421875,83.482421875,189.232421875,11.73291015625
936.0,62.318359375,62.318359375,40.7353515625,168.7353515625,30.2353515625,124.6376953125,1697.275390625,39.1376953125,62.318359375,19.568359375,83.568359375,188.818359375,11.56884765625
937.0,62.318359375,62.318359375,40.7353515625,168.7353515625,30.2353515625,124.6376953125,1697.275390625,39.1376953125,62.318359375,19.568359375,83.568359375,188.818359375,11.56884765625
938.0,61.90234375,61.65234375,40.3193359375,168.3193359375,30.0693359375,123.8056640625,1697.611328125,38.8056640625,61.90234375,19.15234375,83.15234375,188.40234375,11.40283203125
939.0,61.90234375,61.65234375,40.3193359375,168.3193359375,30.0693359375,123.8056640625,1697.611328125,38.8056640625,61.90234375,19.15234375,83.15234375,188.40234375,11.40283203125
940.0,61.484375,61.234375,39.9013671875,167.9013671875,29.9013671875,122.9697265625,1697.939453125,38.4697265625,61.484375,19.234375,83.234375,187.984375,11.23486328125
941.0,61.484375,61.234375,39.9013671875,167.9013671875,29.9013671875,122.9697265625,1697.939453125,38.4697265625,61.484375,19.234375,83.234375,187.984375,11.23486328125
942.0,61.064453125,61.064453125,39.4814453125,167.4814453125,29.7314453125,122.1298828125,1698.259765625,38.1298828125,61.064453125,18.814453125,82.814453125,187.564453125,11.06494140625
943.0,61.064453125,61.064453125,39.4814453125,167.4814453125,29.7314453125,122.1298828125,1698.259765625,38.1298828125,61.064453125,18.814453125,82.814453125,187.564453125,11.06494140625
944.0,60.642578125,60.642578125,39.0595703125,167.0595703125,29.5595703125,121.2861328125,1698.572265625,37.7861328125,60.642578125,18.892578125,82.892578125,187.142578125,10.89306640625
945.0,60.642578125,60.642578125,39.0595703125,167.0595703125,29.5595703125,121.2861328125,1698.572265625,37.7861328125,60.642578125,18.892578125,82.892578125,187.142578125,10.89306640625
946.0,60.21875,59.96875,38.6357421875,166.6357421875,29.3857421875,120.4384765625,1698.876953125,37.4384765625,60.21875,18.46875,82.46875,186.71875,10.71923828125
947.0,60.21875,59.96875,38.6357421875,166.6357421875,29.3857421875,120.4384765625,1698.876953125,37.4384765625,60.21875,18.46875,82.46875,186.71875,10.71923828125
948.0,59.79296875,59.54296875,38.2099609375,166.2099609375,29.2099609375,119.5869140625,1699.173828125,37.0869140625,59.79296875,18.54296875,82.54296875,186.29296875,10.54345703125
949.0,59.79296875,59.54296875,38.2099609375,166.2099609375,29.2099609375,119.5869140625,1699.173828125,37.0869140625,59.79296875,18.54296875,82.54296875,186.29296875,10.54345703125
950.0,59.365234375,59.365234375,37.7822265625,165.7822265625,29.0322265625,118.7314453125,1699.462890625,36.7314453125,59.365234375,18.115234375,82.115234375,185.865234375,10.36572265625
951.0,59.365234375,59.365234375,37.7822265625,165.7822265625,29.0322265625,118.7314453125,1699.462890625,36.7314453125,59.365234375,18.115234375,82.115234375,185.865234375,10.36572265625
952.0,58.935546875,58.935546875,37.3525390625,165.3525390625,28.8525390625,117.8720703125,1699.744140625,36.3720703125,58.935546875,18.185546875,82.185546875,185.435546875,10.18603515625
953.0,58.935546875,58.935546875,37.3525390625,165.3525390625,28.8525390625,117.8720703125,1699.744140625,36.3720703125,58.935546875,18.185546875,82.185546875,185.435546875,10.18603515625
954.0,58.50390625,58.25390625,36.9208984375,164.9208984375,28.6708984375,117.0087890625,1700.017578125,36.0087890625,58.50390625,17.75390625,81.75390625,185.00390625,10.00439453125
955.0,58.50390625,58.25390625,36.9208984375,164.9208984375,28.6708984375,117.0087890625,1700.017578125,36.0087890625,58.50390625,17.75390625,81.75390625,185.00390625,10.00439453125
956.0,58.0703125,57.8203125,36.4873046875,164.4873046875,28.4873046875,116.1416015625,1700.283203125,35.6416015625,58.0703125,17.8203125,81.8203125,184.5703125,9.82080078125
957.0,58.0703125,57.8203125,36.4873046875,164.4873046875,28.4873046875,116.1416015625,1700.283203125,35.6416015625,58.0703125,17.8203125,81.8203125,184.5703125,9.82080078125
958.0,57.634765625,57.634765625,36.0517578125,164.0517578125,28.3017578125,115.2705078125,1700.541015625,35.2705078125,57.634765625,17.384765625,81.384765625,184.134765625,9.63525390625
959.0,57.634765625,57.634765625,36.0517578125,164.0517578125,28.3017578125,115.2705078125,1700.541015625,35.2705078125,57.634765625,17.384765625,81.384765625,184.134765625,9.63525390625
960.0,57.197265625,57.197265625,35.6142578125,163.6142578125,28.1142578125,114.3955078125,1700.791015625,34.8955078125,57.197265625,17.447265625,81.447265625,183.697265625,13.44775390625
961.0,57.197265625,57.197265625,35.6142578125,163.6142578125,28.1142578125,114.3955078125,1700.791015625,34.8955078125,57.197265625,17.447265625,81.447265625,183.697265625,13.44775390625
962.0,56.7578125,56.5078125,35.1748046875,163.1748046875,27.9248046875,113.5166015625,1701.033203125,34.5166015625,56.7578125,17.0078125,81.0078125,183.2578125,13.25830078125
963.0,56.7578125,56.5078125,35.1748046875,163.1748046875,27.9248046875,113.5166015625,1701.033203125,34.5166015625,56.7578125,17.0078125,81.0078125,183.2578125,13.25830078125
964.0,56.31640625,56.06640625,34.7333984375,162.7333984375,27.7333984375,112.6337890625,1701.267578125,34.1337890625,56.31640625,17.06640625,81.06640625,182.81640625,13.06689453125
965.0,56.31640625,56.06640625,34.7333984375,162.7333984375,27.7333984375,112.6337890625,1701.267578125,34.1337890625,56.31640625,17.06640625,81.06640625,182.81640625,13.06689453125
966.0,55.873046875,55.873046875,34.2900390625,162.2900390625,27.5400390625,111.7470703125,1701.494140625,33.7470703125,55.873046875,16.623046875,80.623046875,182.373046875,12.87353515625
967.0,55.873046875,55.873046875,34.2900390625,162.2900390625,27.5400390625,111.7470703125,1701.494140625,33.7470703125,55.873046875,16.623046875,80.623046875,182.373046875,12.87353515625
968.0,55.427734375,55.427734375,33.8447265625,161.8447265625,27.3447265625,110.8564453125,1701.712890625,33.3564453125,55.427734375,16.677734375,80.677734375,181.927734375,12.67822265625
969.0,55.427734375,55.427734375,33.8447265625,161.8447265625,27.3447265625,110.8564453125,1701.712890625,33.3564453125,55.427734375,16.677734375,80.677734375,181.927734375,12.67822265625
970.0,54.98046875,54.73046875,33.3974609375,161.3974609375,27.1474609375,109.9619140625,1701.923828125,32.9619140625,54.98046875,16.23046875,80.23046875,181.48046875,12.48095703125
971.0,54.98046875,54.73046875,33.3974609375,161.3974609375,27.1474609375,109.9619140625,1701.923828125,32.9619140625,54.98046875,16.23046875,80.23046875,181.48046875,12.48095703125
972.0,54.53125,54.28125,32.9482421875,160.9482421875,26.9482421875,109.0634765625,1702.126953125,32.5634765625,54.53125,16.28125,80.28125,181.03125,12.28173828125
973.0,54.53125,54.28125,32.9482421875,160.9482421875,26.9482421875,109.0634765625,1702.126953125,32.5634765625,54.53125,16.28125,80.28125,181.03125,12.28173828125
974.0,54.080078125,54.080078125,32.4970703125,160.4970703125,26.7470703125,108.1611328125,1702.322265625,32.1611328125,54.080078125,15.830078125,79.830078125,180.580078125,12.08056640625
975.0,54.080078125,54.080078125,32.4970703125,160.4970703125,26.7470703125,108.1611328125,1702.322265625,32.1611328125,54.080078125,15.830078125,79.830078125,180.580078125,12.08056640625
976.0,53.626953125,53.626953125,32.0439453125,160.0439453125,26.5439453125,107.2548828125,1702.509765625,31.7548828125,53.626953125,15.876953125,79.876953125,180.126953125,11.87744140625
977.0,53.626953125,53.626953125,32.0439453125,160.0439453125,26.5439453125,107.2548828125,1702.509765625,31.7548828125,53.626953125,15.876953125,79.876953125,180.126953125,11.87744140625
978.0,53.171875,52.921875,31.5888671875,159.5888671875,26.3388671875,106.3447265625,1702.689453125,31.3447265625,53.171875,15.421875,79.421875,179.671875,11.67236328125
979.0,53.171875,52.921875,31.5888671875,159.5888671875,26.3388671875,106.3447265625,1702.689453125,31.3447265625,53.171875,15.421875,79.421875,179.671875,11.67236328125
980.0,52.71484375,52.46484375,31.1318359375,159.1318359375,26.1318359375,105.4306640625,1702.861328125,30.9306640625,52.71484375,15.46484375,79.46484375,179.21484375,11.46533203125
981.0,52.71484375,52.46484375,31.1318359375,159.1318359375,26.1318359375,105.4306640625,1702.861328125,30.9306640625,52.71484375,15.46484375,79.46484375,179.21484375,11.46533203125
982.0,52.255859375,52.255859375,30.6728515625,158.6728515625,25.9228515625,104.5126953125,1703.025390625,30.5126953125,52.255859375,15.005859375,79.005859375,178.755859375,11.25634765625
983.0,52.255859375,52.255859375,30.6728515625,158.6728515625,25.9228515625,104.5126953125,1703.025390625,30.5126953125,52.255859375,15.005859375,79.005859375,178.755859375,11.25634765625
984.0,51.794921875,51.794921875,30.2119140625,158.2119140625,25.7119140625,103.5908203125,1703.181640625,30.0908203125,51.794921875,15.044921875,79.044921875,178.294921875,11.04541015625
985.0,51.794921875,51.794921875,30.2119140625,158.2119140625,25.7119140625,103.5908203125,1703.181640625,30.0908203125,51.794921875,15.044921875,79.044921875,178.294921875,11.04541015625
986.0,51.33203125,51.08203125,29.7490234375,157.7490234375,25.4990234375,102.6650390625,1703.330078125,29.6650390625,51.33203125,14.58203125,78.58203125,177.83203125,10.83251953125
987.0,51.33203125,51.08203125,29.7490234375,157.7490234375,25.4990234375,102.6650390625,1703.330078125,29.6650390625,51.33203125,14.58203125,78.58203125,177.83203125,10.83251953125
988.0,50.8671875,50.6171875,29.2841796875,157.2841796875,25.2841796875,101.7353515625,1703.470703125,29.2353515625,50.8671875,14.6171875,78.6171875,177.3671875,10.61767578125
989.0,50.8671875,50.6171875,29.2841796875,157.2841796875,25.2841796875,101.7353515625,1703.470703125,29.2353515625,50.8671875,14.6171875,78.6171875,177.3671875,10.61767578125
990.0,50.400390625,50.400390625,28.8173828125,156.8173828125,25.0673828125,100.8017578125,1703.603515625,28.8017578125,50.400390625,14.150390625,78.150390625,176.900390625,10.40087890625
991.0,50.400390625,50.400390625,28.8173828125,156.8173828125,25.0673828125,100.8017578125,1703.603515625,28.8017578125,50.400390625,14.150390625,78.150390625,176.900390625,10.40087890625
992.0,49.931640625,49.931640625,28.3486328125,156.3486328125,24.8486328125,99.8642578125,1703.728515625,28.3642578125,49.931640625,14.181640625,78.181640625,176.431640625,12.18212890625
993.0,49.931640625,49.931640625,28.3486328125,156.3486328125,24.8486328125,99.8642578125,1703.728515625,28.3642578125,49.931640625,14.181640625,78.181640625,176.431640625,12.18212890625
994.0,49.4609375,49.2109375,27.8779296875,155.8779296875,24.6279296875,98.9228515625,1703.845703125,27.9228515625,49.4609375,13.7109375,77.7109375,175.9609375,11.96142578125
995.0,49.4609375,49.2109375,27.8779296875,155.8779296875,24.6279296875,98.9228515625,1703.845703125,27.9228515625,49.4609375,13.7109375,77.7109375,175.9609375,11.96142578125
996.0,48.98828125,48.73828125,27.4052734375,155.4052734375,24.4052734375,97.9775390625,1703.955078125,27.4775390625,48.98828125,13.73828125,77.73828125,175.48828125,11.73876953125
997.0,48.98828125,48.73828125,27.4052734375,155.4052734375,24.4052734375,97.9775390625,1703.955078125,27.4775390625,48.98828125,13.73828125,77.73828125,175.48828125,11.73876953125
998.0,48.513671875,48.513671875,26.9306640625,154.9306640625,24.1806640625,97.0283203125,1704.056640625,27.0283203125,48.513671875,13.263671875,77.263671875,175.013671875,11.51416015625
999.0,48.513671875,48.513671875,26.9306640625,154.9306640625,24.1806640625,97.0283203125,1704.056640625,27.0283203125,48.513671875,13.263671875,77.263671875,175.013671875,11.51416015625
1000.0,48.037109375,48.037109375,26.4541015625,154.4541015625,23.9541015625,96.0751953125,1704.150390625,26.5751953125,48.037109375,13.287109375,77.287109375,174.537109375,11.28759765625
1001.0,48.037109375,48.037109375,26.4541015625,154.4541015625,23.9541015625,96.0751953125,1704.150390625,26.5751953125,48.037109375,13.287109375,77.287109375,174.537109375,11.28759765625
1002.0,47.55859375,47.30859375,25.9755859375,153.9755859375,23.7255859375,95.1181640625,1704.236328125,26.1181640625,47.55859375,12.80859375,76.80859375,174.05859375,11.05908203125
1003.0,47.55859375,47.30859375,25.9755859375,153.9755859375,23.7255859375,95.1181640625,1704.236328125,26.1181640625,47.55859375,12.80859375,76.80859375,174.05859375,11.05908203125
1004.0,47.078125,46.828125,25.4951171875,153.4951171875,23.4951171875,94.1572265625,1704.314453125,25.6572265625,47.078125,12.828125,76.828125,173.578125,10.82861328125
1005.0,47.078125,46.828125,25.4951171875,153.4951171875,23.4951171875,94.1572265625,1704.314453125,25.6572265625,47.078125,12.828125,76.828125,173.578125,10.82861328125
1006.0,46.595703125,46.595703125,25.0126953125,153.0126953125,23.2626953125,93.1923828125,1704.384765625,25.1923828125,46.595703125,12.345703125,76.345703125,173.095703125,10.59619140625
1007.0,46.595703125,46.595703125,25.0126953125,153.0126953125,23.2626953125,93.1923828125,1704.384765625,25.1923828125,46.595703125,12.345703125,76.345703125,173.095703125,10.59619140625
1008.0,46.111328125,46.111328125,24.5283203125,152.5283203125,23.0283203125,92.2236328125,1704.447265625,24.7236328125,46.111328125,12.361328125,76.361328125,172.611328125,11.36181640625
1009.0,46.111328125,46.111328125,24.5283203125,152.5283203125,23.0283203125,92.2236328125,1704.447265625,24.7236328125,46.111328125,12.361328125,76.361328125,172.611328125,11.36181640625
1010.0,45.625,45.375,24.0419921875,152.0419921875,22.7919921875,91.2509765625,1704.501953125,24.2509765625,45.625,11.875,75.875,172.125,11.12548828125
1011.0,45.625,45.375,24.0419921875,152.0419921875,22.7919921875,91.2509765625,1704.501953125,24.2509765625,45.625,11.875,75.875,172.125,11.12548828125
1012.0,45.13671875,44.88671875,23.5537109375,151.5537109375,22.5537109375,90.2744140625,1704.548828125,23.7744140625,45.13671875,11.88671875,75.88671875,171.63671875,10.88720703125
1013.0,45.13671875,44.88671875,23.5537109375,151.5537109375,22.5537109375,90.2744140625,1704.548828125,23.7744140625,45.13671875,11.88671875,75.88671875,171.63671875,10.88720703125
1014.0,44.646484375,44.646484375,23.0634765625,151.0634765625,22.3134765625,89.2939453125,1704.587890625,23.2939453125,44.646484375,11.396484375,75.396484375,171.146484375,10.64697265625
1015.0,44.646484375,44.646484375,23.0634765625,151.0634765625,22.3134765625,89.2939453125,1704.587890625,23.2939453125,44.646484375,11.396484375,75.396484375,171.146484375,10.64697265625
1016.0,44.154296875,44.154296875,22.5712890625,150.5712890625,22.0712890625,88.3095703125,1704.619140625,22.8095703125,44.154296875,11.404296875,75.404296875,170.654296875,10.90478515625
1017.0,44.154296875,44.154296875,22.5712890625,150.5712890625,22.0712890625,88.3095703125,1704.619140625,22.8095703125,44.154296875,11.404296875,75.404296875,170.654296875,10.90478515625
1018.0,43.66015625,43.41015625,22.0771484375,150.0771484375,21.8271484375,87.3212890625,1704.642578125,22.3212890625,43.66015625,10.91015625,74.91015625,170.16015625,10.66064453125
1019.0,43.66015625,43.41015625,22.0771484375,150.0771484375,21.8271484375,87.3212890625,1704.642578125,22.3212890625,43.66015625,10.91015625,74.91015625,170.16015625,10.66064453125
1020.0,43.1640625,42.9140625,21.5810546875,149.5810546875,21.5810546875,86.3291015625,1704.658203125,21.8291015625,43.1640625,10.9140625,74.9140625,169.6640625,10.66455078125
1021.0,43.1640625,42.9140625,21.5810546875,149.5810546875,21.5810546875,86.3291015625,1704.658203125,21.8291015625,43.1640625,10.9140625,74.9140625,169.6640625,10.66455078125
1022.0,42.666015625,42.666015625,21.0830078125,149.0830078125,21.3330078125,85.3330078125,1704.666015625,21.3330078125,42.666015625,10.416015625,74.416015625,169.166015625,10.416015625
