D,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,S1,S2,S3,S4,S5,Sanyal_98,Li
902.0,69.091796875,47.5087890625,175.5087890625,32.7587890625,138.1845703125,1690.369140625,44.1845703125,69.091796875,69.091796875,21.841796875,14.09228515625,78.09228515625,46.09228515625,32.0087890625,21.091796875
903.0,69.091796875,47.5087890625,175.5087890625,32.7587890625,138.1845703125,1690.369140625,44.1845703125,69.091796875,69.091796875,21.841796875,14.09228515625,78.09228515625,46.09228515625,32.0087890625,21.091796875
904.0,68.708984375,47.1259765625,175.1259765625,32.6259765625,137.4189453125,1690.837890625,43.9189453125,68.708984375,68.708984375,21.958984375,13.95947265625,77.95947265625,45.95947265625,31.6259765625,20.708984375
905.0,68.708984375,47.1259765625,175.1259765625,32.6259765625,137.4189453125,1690.837890625,43.9189453125,68.708984375,68.708984375,21.958984375,13.95947265625,77.95947265625,45.95947265625,31.6259765625,20.708984375
906.0,68.07421875,46.7412109375,174.7412109375,32.4912109375,136.6494140625,1691.298828125,43.6494140625,68.32421875,68.32421875,21.57421875,13.82470703125,77.82470703125,45.82470703125,31.2412109375,20.32421875
907.0,68.07421875,46.7412109375,174.7412109375,32.4912109375,136.6494140625,1691.298828125,43.6494140625,68.32421875,68.32421875,21.57421875,13.82470703125,77.82470703125,45.82470703125,31.2412109375,20.32421875
908.0,67.6875,46.3544921875,174.3544921875,32.3544921875,135.8759765625,1691.751953125,43.3759765625,67.9375,67.9375,21.6875,13.68798828125,77.68798828125,45.68798828125,30.8544921875,19.9375
909.0,67.6875,46.3544921875,174.3544921875,32.3544921875,135.8759765625,1691.751953125,43.3759765625,67.9375,67.9375,21.6875,13.68798828125,77.68798828125,45.68798828125,30.8544921875,19.9375
910.0,67.548828125,45.9658203125,173.9658203125,32.2158203125,135.0986328125,1692.197265625,43.0986328125,67.548828125,67.548828125,21.298828125,13.54931640625,77.54931640625,45.54931640625,30.4658203125,19.548828125
911.0,67.548828125,45.9658203125,173.9658203125,32.2158203125,135.0986328125,1692.197265625,43.0986328125,67.548828125,67.548828125,21.298828125,13.54931640625,77.54931640625,45.54931640625,30.4658203125,19.548828125
912.0,67.158203125,45.5751953125,173.5751953125,32.0751953125,134.3173828125,1692.634765625,42.8173828125,67.158203125,67.158203125,21.408203125,13.40869140625,77.40869140625,45.40869140625,30.0751953125,19.158203125
913.0,67.158203125,45.5751953125,173.5751953125,32.0751953125,134.3173828125,1692.634765625,42.8173828125,67.158203125,67.158203125,21.408203125,13.40869140625,77.40869140625,45.40869140625,30.0751953125,19.158203125
914.0,66.515625,45.1826171875,173.1826171875,31.9326171875,133.5322265625,1693.064453125,42.5322265625,66.765625,66.765625,21.015625,13.26611328125,77.26611328125,45.26611328125,29.6826171875,18.765625
915.0,66.515625,45.1826171875,173.1826171875,31.9326171875,133.5322265625,1693.064453125,42.5322265625,66.765625,66.765625,21.015625,13.26611328125,77.26611328125,45.26611328125,29.6826171875,18.765625
916.0,66.12109375,44.7880859375,172.7880859375,31.7880859375,132.7431640625,1693.486328125,42.2431640625,66.37109375,66.37109375,21.12109375,13.12158203125,77.12158203125,45.12158203125,29.2880859375,18.37109375
917.0,66.12109375,44.7880859375,172.7880859375,31.7880859375,132.7431640625,1693.486328125,42.2431640625,66.37109375,66.37109375,21.12109375,13.12158203125,77.12158203125,45.12158203125,29.2880859375,18.37109375
918.0,65.974609375,44.3916015625,172.3916015625,31.6416015625,131.9501953125,1693.900390625,41.9501953125,65.974609375,65.974609375,20.724609375,12.97509765625,76.97509765625,44.97509765625,28.8916015625,17.974609375
919.0,65.974609375,44.3916015625,172.3916015625,31.6416015625,131.9501953125,1693.900390625,41.9501953125,65.974609375,65.974609375,20.724609375,12.97509765625,76.97509765625,44.97509765625,28.8916015625,17.974609375
920.0,65.576171875,43.9931640625,171.9931640625,31.4931640625,131.1533203125,1694.306640625,41.6533203125,65.576171875,65.576171875,20.826171875,12.82666015625,76.82666015625,44.82666015625,28.4931640625,17.576171875
921.0,65.576171875,43.9931640625,171.9931640625,31.4931640625,131.1533203125,1694.306640625,41.6533203125,65.576171875,65.576171875,20.826171875,12.82666015625,76.82666015625,44.82666015625,28.4931640625,17.576171875
922.0,64.92578125,43.5927734375,171.5927734375,31.3427734375,130.3525390625,1694.705078125,41.3525390625,65.17578125,65.17578125,20.42578125,12.67626953125,76.67626953125,44.67626953125,28.0927734375,17.17578125
923.0,64.92578125,43.5927734375,171.5927734375,31.3427734375,130.3525390625,1694.705078125,41.3525390625,65.17578125,65.17578125,20.42578125,12.67626953125,76.67626953125,44.67626953125,28.0927734375,17.17578125
924.0,64.5234375,43.1904296875,171.1904296875,31.1904296875,129.5478515625,1695.095703125,41.0478515625,64.7734375,64.7734375,20.5234375,12.52392578125,76.52392578125,44.52392578125,27.6904296875,16.7734375
925.0,64.5234375,43.1904296875,171.1904296875,31.1904296875,129.5478515625,1695.095703125,41.0478515625,64.7734375,64.7734375,20.5234375,12.52392578125,76.52392578125,44.52392578125,27.6904296875,16.7734375
926.0,64.369140625,42.7861328125,170.7861328125,31.0361328125,128.7392578125,1695.478515625,40.7392578125,64.369140625,64.369140625,20.119140625,12.36962890625,76.36962890625,44.36962890625,27.2861328125,16.369140625
927.0,64.369140625,42.7861328125,170.7861328125,31.0361328125,128.7392578125,1695.478515625,40.7392578125,64.369140625,64.369140625,20.119140625,12.36962890625,76.36962890625,44.36962890625,27.2861328125,16.369140625
928.0,63.962890625,42.3798828125,170.3798828125,30.8798828125,127.9267578125,1695.853515625,40.4267578125,63.962890625,63.962890625,20.212890625,12.21337890625,76.21337890625,44.21337890625,26.8798828125,15.962890625
929.0,63.962890625,42.3798828125,170.3798828125,30.8798828125,127.9267578125,1695.853515625,40.4267578125,63.962890625,63.962890625,20.212890625,12.21337890625,76.21337890625,44.21337890625,26.8798828125,15.962890625
930.0,63.3046875,41.9716796875,169.9716796875,30.7216796875,127.1103515625,1696.220703125,40.1103515625,63.5546875,63.5546875,19.8046875,12.05517578125,76.05517578125,44.05517578125,26.4716796875,15.5546875
931.0,63.3046875,41.9716796875,169.9716796875,30.7216796875,127.1103515625,1696.220703125,40.1103515625,63.5546875,63.5546875,19.8046875,12.05517578125,76.05517578125,44.05517578125,26.4716796875,15.5546875
932.0,62.89453125,41.5615234375,169.5615234375,30.5615234375,126.2900390625,1696.580078125,39.7900390625,63.14453125,63.14453125,19.89453125,11.89501953125,75.89501953125,43.89501953125,26.0615234375,15.14453125
933.0,62.89453125,41.5615234375,169.5615234375,30.5615234375,126.2900390625,1696.580078125,39.7900390625,63.14453125,63.14453125,19.89453125,11.89501953125,75.89501953125,43.89501953125,26.0615234375,15.14453125
934.0,62.732421875,41.1494140625,169.1494140625,30.3994140625,125.4658203125,1696.931640625,39.4658203125,62.732421875,62.732421875,19.482421875,11.73291015625,75.73291015625,43.73291015625,25.6494140625,14.732421875
935.0,62.732421875,41.1494140625,169.1494140625,30.3994140625,125.4658203125,1696.931640625,39.4658203125,62.732421875,62.732421875,19.482421875,11.73291015625,75.73291015625,43.73291015625,25.6494140625,14.732421875
936.0,62.318359375,40.7353515625,168.7353515625,30.2353515625,124.6376953125,1697.275390625,39.1376953125,62.318359375,62.318359375,19.568359375,11.56884765625,75.56884765625,43.56884765625,25.2353515625,14.318359375
937.0,62.318359375,40.7353515625,168.7353515625,30.2353515625,124.6376953125,1697.275390625,39.1376953125,62.318359375,62.318359375,19.568359375,11.56884765625,75.56884765625,43.56884765625,25.2353515625,14.318359375
938.0,61.65234375,40.3193359375,168.3193359375,30.0693359375,123.8056640625,1697.611328125,38.8056640625,61.90234375,61.90234375,19.15234375,11.40283203125,75.40283203125,43.40283203125,24.8193359375,13.90234375
939.0,61.65234375,40.3193359375,168.3193359375,30.0693359375,123.8056640625,1697.611328125,38.8056640625,61.90234375,61.90234375,19.15234375,11.40283203125,75.40283203125,43.40283203125,24.8193359375,13.90234375
940.0,61.234375,39.9013671875,167.9013671875,29.9013671875,122.9697265625,1697.939453125,38.4697265625,61.484375,61.484375,19.234375,11.23486328125,75.23486328125,43.23486328125,24.4013671875,13.484375
941.0,61.234375,39.9013671875,167.9013671875,29.9013671875,122.9697265625,1697.939453125,38.4697265625,61.484375,61.484375,19.234375,11.23486328125,75.23486328125,43.23486328125,24.4013671875,13.484375
942.0,61.064453125,39.4814453125,167.4814453125,29.7314453125,122.1298828125,1698.259765625,38.1298828125,61.064453125,61.064453125,18.814453125,11.06494140625,75.06494140625,43.06494140625,23.9814453125,13.064453125
943.0,61.064453125,39.4814453125,167.4814453125,29.7314453125,122.1298828125,1698.259765625,38.1298828125,61.064453125,61.064453125,18.814453125,11.06494140625,75.06494140625,43.06494140625,23.9814453125,13.064453125
944.0,60.642578125,39.0595703125,167.0595703125,29.5595703125,121.2861328125,1698.572265625,37.7861328125,60.642578125,60.642578125,18.892578125,10.89306640625,74.89306640625,42.89306640625,23.5595703125,12.642578125
945.0,60.642578125,39.0595703125,167.0595703125,29.5595703125,121.2861328125,1698.572265625,37.7861328125,60.642578125,60.642578125,18.892578125,10.89306640625,74.89306640625,42.89306640625,23.5595703125,12.642578125
946.0,59.96875,38.6357421875,166.6357421875,29.3857421875,120.4384765625,1698.876953125,37.4384765625,60.21875,60.21875,18.46875,10.71923828125,74.71923828125,42.71923828125,23.1357421875,12.21875
947.0,59.96875,38.6357421875,166.6357421875,29.3857421875,120.4384765625,1698.876953125,37.4384765625,60.21875,60.21875,18.46875,10.71923828125,74.71923828125,42.71923828125,23.1357421875,12.21875
948.0,59.54296875,38.2099609375,166.2099609375,29.2099609375,119.5869140625,1699.173828125,37.0869140625,59.79296875,59.79296875,18.54296875,10.54345703125,74.54345703125,42.54345703125,22.7099609375,11.79296875
949.0,59.54296875,38.2099609375,166.2099609375,29.2099609375,119.5869140625,1699.173828125,37.0869140625,59.79296875,59.79296875,18.54296875,10.54345703125,74.54345703125,42.54345703125,22.7099609375,11.79296875
950.0,59.365234375,37.7822265625,165.7822265625,29.0322265625,118.7314453125,1699.462890625,36.7314453125,59.365234375,59.365234375,18.115234375,10.36572265625,74.36572265625,42.36572265625,22.2822265625,11.365234375
951.0,59.365234375,37.7822265625,165.7822265625,29.0322265625,118.7314453125,1699.462890625,36.7314453125,59.365234375,59.365234375,18.115234375,10.36572265625,74.36572265625,42.36572265625,22.2822265625,11.365234375
952.0,58.935546875,37.3525390625,165.3525390625,28.8525390625,117.8720703125,1699.744140625,36.3720703125,58.935546875,58.935546875,18.185546875,10.18603515625,74.18603515625,42.18603515625,21.8525390625,10.935546875
953.0,58.935546875,37.3525390625,165.3525390625,28.8525390625,117.8720703125,1699.744140625,36.3720703125,58.935546875,58.935546875,18.185546875,10.18603515625,74.18603515625,42.18603515625,21.8525390625,10.935546875
954.0,58.25390625,36.9208984375,164.9208984375,28.6708984375,117.0087890625,1700.017578125,36.0087890625,58.50390625,58.50390625,17.75390625,10.00439453125,74.00439453125,42.00439453125,21.4208984375,10.50390625
955.0,58.25390625,36.9208984375,164.9208984375,28.6708984375,117.0087890625,1700.017578125,36.0087890625,58.50390625,58.50390625,17.75390625,10.00439453125,74.00439453125,42.00439453125,21.4208984375,10.50390625
956.0,57.8203125,36.4873046875,164.4873046875,28.4873046875,116.1416015625,1700.283203125,35.6416015625,58.0703125,58.0703125,17.8203125,9.82080078125,73.82080078125,41.82080078125,20.9873046875,10.0703125
957.0,57.8203125,36.4873046875,164.4873046875,28.4873046875,116.1416015625,1700.283203125,35.6416015625,58.0703125,58.0703125,17.8203125,9.82080078125,73.82080078125,41.82080078125,20.9873046875,10.0703125
958.0,57.634765625,36.0517578125,164.0517578125,28.3017578125,115.2705078125,1700.541015625,35.2705078125,57.634765625,57.634765625,17.384765625,9.63525390625,73.63525390625,41.63525390625,20.5517578125,9.634765625
959.0,57.634765625,36.0517578125,164.0517578125,28.3017578125,115.2705078125,1700.541015625,35.2705078125,57.634765625,57.634765625,17.384765625,9.63525390625,73.63525390625,41.63525390625,20.5517578125,9.634765625
960.0,57.197265625,35.6142578125,163.6142578125,28.1142578125,114.3955078125,1700.791015625,34.8955078125,57.197265625,57.197265625,17.447265625,13.44775390625,77.44775390625,45.44775390625,28.1142578125,9.197265625
961.0,57.197265625,35.6142578125,163.6142578125,28.1142578125,114.3955078125,1700.791015625,34.8955078125,57.197265625,57.197265625,17.447265625,13.44775390625,77.44775390625,45.44775390625,28.1142578125,9.197265625
962.0,56.5078125,35.1748046875,163.1748046875,27.9248046875,113.5166015625,1701.033203125,34.5166015625,56.7578125,56.7578125,17.0078125,13.25830078125,77.25830078125,45.25830078125,27.6748046875,8.7578125
963.0,56.5078125,35.1748046875,163.1748046875,27.9248046875,113.5166015625,1701.033203125,34.5166015625,56.7578125,56.7578125,17.0078125,13.25830078125,77.25830078125,45.25830078125,27.6748046875,8.7578125
964.0,56.06640625,34.7333984375,162.7333984375,27.7333984375,112.6337890625,1701.267578125,34.1337890625,56.31640625,56.31640625,17.06640625,13.06689453125,77.06689453125,45.06689453125,27.2333984375,8.31640625
965.0,56.06640625,34.7333984375,162.7333984375,27.7333984375,112.6337890625,1701.267578125,34.1337890625,56.31640625,56.31640625,17.06640625,13.06689453125,77.06689453125,45.06689453125,27.2333984375,8.31640625
966.0,55.873046875,34.2900390625,162.2900390625,27.5400390625,111.7470703125,1701.494140625,33.7470703125,55.873046875,55.873046875,16.623046875,12.87353515625,76.87353515625,44.87353515625,26.7900390625,7.873046875
967.0,55.873046875,34.2900390625,162.2900390625,27.5400390625,111.7470703125,1701.494140625,33.7470703125,55.873046875,55.873046875,16.623046875,12.87353515625,76.87353515625,44.87353515625,26.7900390625,7.873046875
968.0,55.427734375,33.8447265625,161.8447265625,27.3447265625,110.8564453125,1701.712890625,33.3564453125,55.427734375,55.427734375,16.677734375,12.67822265625,76.67822265625,44.67822265625,26.3447265625,7.427734375
969.0,55.427734375,33.8447265625,161.8447265625,27.3447265625,110.8564453125,1701.712890625,33.3564453125,55.427734375,55.427734375,16.677734375,12.67822265625,76.67822265625,44.67822265625,26.3447265625,7.427734375
970.0,54.73046875,33.3974609375,161.3974609375,27.1474609375,109.9619140625,1701.923828125,32.9619140625,54.98046875,54.98046875,16.23046875,12.48095703125,76.48095703125,44.48095703125,25.8974609375,6.98046875
971.0,54.73046875,33.3974609375,161.3974609375,27.1474609375,109.9619140625,1701.923828125,32.9619140625,54.98046875,54.98046875,16.23046875,12.48095703125,76.48095703125,44.48095703125,25.8974609375,6.98046875
972.0,54.28125,32.9482421875,160.9482421875,26.9482421875,109.0634765625,1702.126953125,32.5634765625,54.53125,54.53125,16.28125,12.28173828125,76.28173828125,44.28173828125,25.4482421875,6.53125
973.0,54.28125,32.9482421875,160.9482421875,26.9482421875,109.0634765625,1702.126953125,32.5634765625,54.53125,54.53125,16.28125,12.28173828125,76.28173828125,44.28173828125,25.4482421875,6.53125
974.0,54.080078125,32.4970703125,160.4970703125,26.7470703125,108.1611328125,1702.322265625,32.1611328125,54.080078125,54.080078125,15.830078125,12.08056640625,76.08056640625,44.08056640625,24.9970703125,6.080078125
975.0,54.080078125,32.4970703125,160.4970703125,26.7470703125,108.1611328125,1702.322265625,32.1611328125,54.080078125,54.080078125,15.830078125,12.08056640625,76.08056640625,44.08056640625,24.9970703125,6.080078125
976.0,53.626953125,32.0439453125,160.0439453125,26.5439453125,107.2548828125,1702.509765625,31.7548828125,53.626953125,53.626953125,15.876953125,11.87744140625,75.87744140625,43.87744140625,24.5439453125,5.626953125
977.0,53.626953125,32.0439453125,160.0439453125,26.5439453125,107.2548828125,1702.509765625,31.7548828125,53.626953125,53.626953125,15.876953125,11.87744140625,75.87744140625,43.87744140625,24.5439453125,5.626953125
978.0,52.921875,31.5888671875,159.5888671875,26.3388671875,106.3447265625,1702.689453125,31.3447265625,53.171875,53.171875,15.421875,11.67236328125,75.67236328125,43.67236328125,24.0888671875,5.171875
979.0,52.921875,31.5888671875,159.5888671875,26.3388671875,106.3447265625,1702.689453125,31.3447265625,53.171875,53.171875,15.421875,11.67236328125,75.67236328125,43.67236328125,24.0888671875,5.171875
980.0,52.46484375,31.1318359375,159.1318359375,26.1318359375,105.4306640625,1702.861328125,30.9306640625,52.71484375,52.71484375,15.46484375,11.46533203125,75.46533203125,43.46533203125,23.6318359375,4.71484375
