t, vcin_pseudo, vcip_pseudo
 4.90852E-07 , 6.23525E-01 , 6.26592E-01 
 4.90852E-07 , 6.28582E-01 , 6.21257E-01 
 4.90852E-07 , 6.28797E-01 , 6.21141E-01 
 4.90852E-07 , 6.27866E-01 , 6.22133E-01 
 4.90852E-07 , 6.26924E-01 , 6.23111E-01 
 4.90852E-07 , 6.26214E-01 , 6.23842E-01 
 4.90852E-07 , 6.25727E-01 , 6.24342E-01 
 4.90853E-07 , 6.25227E-01 , 6.24853E-01 
 4.90853E-07 , 6.24958E-01 , 6.25127E-01 
 4.90853E-07 , 6.24788E-01 , 6.25299E-01 
 4.90853E-07 , 6.24702E-01 , 6.25386E-01 
 4.90853E-07 , 6.24618E-01 , 6.25471E-01 
 4.90853E-07 , 6.24520E-01 , 6.25571E-01 
 4.90853E-07 , 6.24425E-01 , 6.25668E-01 
 4.90853E-07 , 6.24363E-01 , 6.25731E-01 
 4.90854E-07 , 6.24326E-01 , 6.25769E-01 
 4.90854E-07 , 6.24313E-01 , 6.25782E-01 
 4.90855E-07 , 6.24306E-01 , 6.25790E-01 
 4.90856E-07 , 6.24300E-01 , 6.25796E-01 
 4.90857E-07 , 6.24297E-01 , 6.25799E-01 
 4.90868E-07 , 6.24296E-01 , 6.25800E-01 
 4.90961E-07 , 6.24297E-01 , 6.25800E-01 
 4.90976E-07 , 6.24297E-01 , 6.25801E-01 
 5.09592E-07 , 6.24374E-01 , 6.25904E-01 
