t,v_swsamp
 6.91096E-05 , 9.00000E-01 
 6.91345E-05 , 9.00000E-01 
 6.91345E-05 ,-4.62223E-33 
 6.92096E-05 , 0.00000E+00 
 6.92096E-05 , 9.00000E-01 
 6.92345E-05 , 9.00000E-01 
 6.92345E-05 , 7.88861E-31 
 6.93096E-05 , 0.00000E+00 
 6.93096E-05 , 9.00000E-01 
 6.93345E-05 , 9.00000E-01 
 6.93345E-05 , 2.56380E-30 
 6.94096E-05 , 0.00000E+00 
 6.94096E-05 , 9.00000E-01 
 6.94345E-05 , 9.00000E-01 
 6.94345E-05 , 1.44987E-19 
 6.95096E-05 , 0.00000E+00 
 6.95096E-05 , 9.00000E-01 
 6.95345E-05 , 9.00000E-01 
 6.95345E-05 , 9.85080E-20 
 6.96096E-05 , 0.00000E+00 
 6.96096E-05 , 9.00000E-01 
 6.96345E-05 , 9.00000E-01 
 6.96345E-05 , 1.23260E-32 
 6.97096E-05 , 0.00000E+00 
 6.97096E-05 , 9.00000E-01 
 6.97345E-05 , 9.00000E-01 
 6.97345E-05 , 1.68626E-13 
 6.98096E-05 , 0.00000E+00 
 6.98096E-05 , 9.00000E-01 
 6.98345E-05 , 9.00000E-01 
 6.98345E-05 , 2.00737E-20 
 6.99096E-05 , 0.00000E+00 
 6.99096E-05 , 9.00000E-01 
 6.99345E-05 , 9.00000E-01 
 6.99345E-05 ,-6.31089E-28 
 7.00096E-05 , 0.00000E+00 
 7.00096E-05 , 9.00000E-01 
 7.00345E-05 , 9.00000E-01 
 7.00345E-05 , 9.11338E-13 
 7.00669E-05 , 0.00000E+00 
 7.01096E-05 , 0.00000E+00 
 7.01096E-05 , 9.00000E-01 
 7.01345E-05 , 9.00000E-01 
 7.01345E-05 ,-5.04866E-39 
 7.02096E-05 , 0.00000E+00 
 7.02096E-05 , 9.00000E-01 
 7.02345E-05 , 9.00000E-01 
 7.02345E-05 ,-9.07952E-23 
 7.03096E-05 , 0.00000E+00 
 7.03096E-05 , 9.00000E-01 
 7.03345E-05 , 9.00000E-01 
 7.03345E-05 , 7.21345E-13 
 7.03760E-05 , 0.00000E+00 
 7.04096E-05 , 0.00000E+00 
 7.04096E-05 , 9.00000E-01 
 7.04345E-05 , 9.00000E-01 
 7.04345E-05 , 8.65687E-21 
 7.05096E-05 , 0.00000E+00 
 7.05096E-05 , 9.00000E-01 
 7.05345E-05 , 9.00000E-01 
 7.05345E-05 ,-3.08149E-33 
 7.06096E-05 , 0.00000E+00 
 7.06096E-05 , 9.00000E-01 
 7.06345E-05 , 9.00000E-01 
 7.06345E-05 , 1.58908E-13 
 7.07096E-05 , 0.00000E+00 
 7.07096E-05 , 9.00000E-01 
 7.07345E-05 , 9.00000E-01 
 7.07345E-05 ,-5.04871E-39 
 7.08096E-05 , 0.00000E+00 
 7.08096E-05 , 9.00000E-01 
 7.08345E-05 , 9.00000E-01 
 7.08345E-05 , 3.08149E-33 
 7.09096E-05 , 0.00000E+00 
 7.09096E-05 , 9.00000E-01 
 7.09345E-05 , 9.00000E-01 
 7.09345E-05 , 0.00000E+00 
 7.10096E-05 , 0.00000E+00 
 7.10096E-05 , 9.00000E-01 
 7.10345E-05 , 9.00000E-01 
 7.10345E-05 , 0.00000E+00 
 7.11096E-05 , 0.00000E+00 
 7.11096E-05 , 9.00000E-01 
 7.11345E-05 , 9.00000E-01 
 7.11345E-05 , 2.23986E-19 
 7.12096E-05 , 0.00000E+00 
 7.12096E-05 , 9.00000E-01 
 7.12345E-05 , 9.00000E-01 
 7.12345E-05 ,-7.06513E-22 
 7.13096E-05 , 0.00000E+00 
 7.13096E-05 , 9.00000E-01 
 7.13345E-05 , 9.00000E-01 
 7.13345E-05 , 4.30332E-20 
 7.14096E-05 , 0.00000E+00 
 7.14096E-05 , 9.00000E-01 
 7.14345E-05 , 9.00000E-01 
 7.14345E-05 , 1.93639E-18 
 7.15096E-05 , 0.00000E+00 
 7.15096E-05 , 9.00000E-01 
 7.15345E-05 , 9.00000E-01 
 7.15345E-05 , 1.88770E-18 
 7.16096E-05 , 0.00000E+00 
 7.16096E-05 , 9.00000E-01 
 7.16345E-05 , 9.00000E-01 
 7.16345E-05 , 1.52324E-21 
 7.17096E-05 , 0.00000E+00 
 7.17096E-05 , 9.00000E-01 
 7.17345E-05 , 9.00000E-01 
 7.17345E-05 ,-9.46633E-30 
 7.18096E-05 , 0.00000E+00 
 7.18096E-05 , 9.00000E-01 
 7.18345E-05 , 9.00000E-01 
 7.18345E-05 , 3.94430E-30 
 7.19096E-05 , 0.00000E+00 
 7.19096E-05 , 9.00000E-01 
 7.19345E-05 , 9.00000E-01 
 7.19345E-05 ,-3.76323E-24 
 7.20096E-05 , 0.00000E+00 
 7.20096E-05 , 9.00000E-01 
 7.20345E-05 , 9.00000E-01 
 7.20345E-05 ,-3.08149E-33 
 7.21096E-05 , 0.00000E+00 
 7.21096E-05 , 9.00000E-01 
 7.21345E-05 , 9.00000E-01 
 7.21345E-05 , 4.57172E-19 
 7.22096E-05 , 0.00000E+00 
 7.22096E-05 , 9.00000E-01 
 7.22345E-05 , 9.00000E-01 
 7.22345E-05 , 3.08149E-33 
 7.23096E-05 , 0.00000E+00 
 7.23096E-05 , 9.00000E-01 
 7.23345E-05 , 9.00000E-01 
 7.23345E-05 , 1.84793E-13 
 7.24096E-05 , 0.00000E+00 
 7.24096E-05 , 9.00000E-01 
 7.24345E-05 , 9.00000E-01 
 7.24345E-05 , 7.70372E-34 
 7.25096E-05 , 0.00000E+00 
 7.25096E-05 , 9.00000E-01 
 7.25345E-05 , 9.00000E-01 
 7.25345E-05 , 0.00000E+00 
 7.26096E-05 , 0.00000E+00 
 7.26096E-05 , 9.00000E-01 
 7.26345E-05 , 9.00000E-01 
 7.26345E-05 ,-2.46519E-32 
 7.27096E-05 , 0.00000E+00 
 7.27096E-05 , 9.00000E-01 
 7.27345E-05 , 9.00000E-01 
 7.27345E-05 ,-4.62223E-33 
 7.28096E-05 , 0.00000E+00 
 7.28096E-05 , 9.00000E-01 
 7.28345E-05 , 9.00000E-01 
 7.28345E-05 ,-1.84889E-32 
 7.29096E-05 , 0.00000E+00 
 7.29096E-05 , 9.00000E-01 
 7.29345E-05 , 9.00000E-01 
 7.29345E-05 ,-3.08149E-33 
 7.30096E-05 , 0.00000E+00 
 7.30096E-05 , 9.00000E-01 
 7.30345E-05 , 9.00000E-01 
 7.30345E-05 , 1.70373E-13 
 7.31096E-05 , 0.00000E+00 
 7.31096E-05 , 9.00000E-01 
 7.31345E-05 , 9.00000E-01 
 7.31345E-05 , 3.08149E-33 
 7.32096E-05 , 0.00000E+00 
 7.32096E-05 , 9.00000E-01 
 7.32345E-05 , 9.00000E-01 
 7.32345E-05 ,-1.84889E-32 
 7.33096E-05 , 0.00000E+00 
 7.33096E-05 , 9.00000E-01 
 7.33345E-05 , 9.00000E-01 
 7.33345E-05 ,-5.04871E-39 
 7.34096E-05 , 0.00000E+00 
 7.34096E-05 , 9.00000E-01 
 7.34345E-05 , 9.00000E-01 
 7.34345E-05 , 0.00000E+00 
 7.35096E-05 , 0.00000E+00 
 7.35096E-05 , 9.00000E-01 
 7.35345E-05 , 9.00000E-01 
 7.35345E-05 ,-5.80602E-28 
 7.36096E-05 , 0.00000E+00 
 7.36096E-05 , 9.00000E-01 
 7.36345E-05 , 9.00000E-01 
 7.36345E-05 , 9.44016E-20 
 7.37096E-05 , 0.00000E+00 
 7.37096E-05 , 9.00000E-01 
 7.37345E-05 , 9.00000E-01 
 7.37345E-05 ,-7.70372E-34 
 7.38096E-05 , 0.00000E+00 
 7.38096E-05 , 9.00000E-01 
 7.38345E-05 , 9.00000E-01 
 7.38345E-05 , 2.52608E-20 
 7.39096E-05 , 0.00000E+00 
 7.39096E-05 , 9.00000E-01 
 7.39345E-05 , 9.00000E-01 
 7.39345E-05 , 1.57150E-13 
 7.40096E-05 , 0.00000E+00 
 7.40096E-05 , 9.00000E-01 
 7.40345E-05 , 9.00000E-01 
 7.40345E-05 , 1.84889E-32 
 7.41096E-05 , 0.00000E+00 
 7.41096E-05 , 9.00000E-01 
 7.41345E-05 , 9.00000E-01 
 7.41345E-05 , 3.45127E-31 
 7.42096E-05 , 0.00000E+00 
 7.42096E-05 , 9.00000E-01 
 7.42345E-05 , 9.00000E-01 
 7.42345E-05 , 2.79256E-13 
 7.43096E-05 , 0.00000E+00 
 7.43096E-05 , 9.00000E-01 
 7.43345E-05 , 9.00000E-01 
 7.43345E-05 , 1.38667E-32 
 7.44096E-05 , 0.00000E+00 
 7.44096E-05 , 9.00000E-01 
 7.44345E-05 , 9.00000E-01 
 7.44345E-05 , 4.93038E-31 
 7.45096E-05 , 0.00000E+00 
 7.45096E-05 , 9.00000E-01 
 7.45345E-05 , 9.00000E-01 
 7.45345E-05 , 6.99529E-22 
 7.46096E-05 , 0.00000E+00 
 7.46096E-05 , 9.00000E-01 
 7.46345E-05 , 9.00000E-01 
 7.46345E-05 , 6.34668E-18 
 7.47096E-05 , 0.00000E+00 
 7.47096E-05 , 9.00000E-01 
 7.47345E-05 , 9.00000E-01 
 7.47345E-05 , 1.38667E-32 
 7.48096E-05 , 0.00000E+00 
 7.48096E-05 , 9.00000E-01 
 7.48345E-05 , 9.00000E-01 
 7.48345E-05 ,-3.08149E-33 
 7.49096E-05 , 0.00000E+00 
 7.49096E-05 , 9.00000E-01 
 7.49345E-05 , 9.00000E-01 
 7.49345E-05 ,-1.46371E-32 
 7.50096E-05 , 0.00000E+00 
 7.50096E-05 , 9.00000E-01 
 7.50345E-05 , 9.00000E-01 
 7.50345E-05 ,-1.42747E-25 
 7.51096E-05 , 0.00000E+00 
 7.51096E-05 , 9.00000E-01 
 7.51345E-05 , 9.00000E-01 
 7.51345E-05 ,-1.73549E-29 
 7.52096E-05 , 0.00000E+00 
 7.52096E-05 , 9.00000E-01 
 7.52345E-05 , 9.00000E-01 
 7.52345E-05 , 0.00000E+00 
 7.53096E-05 , 0.00000E+00 
 7.53096E-05 , 9.00000E-01 
 7.53345E-05 , 9.00000E-01 
 7.53345E-05 , 7.17360E-23 
 7.54096E-05 , 0.00000E+00 
 7.54096E-05 , 9.00000E-01 
 7.54345E-05 , 9.00000E-01 
 7.54345E-05 , 4.82683E-22 
 7.55096E-05 , 0.00000E+00 
 7.55096E-05 , 9.00000E-01 
 7.55345E-05 , 9.00000E-01 
 7.55345E-05 , 1.00974E-38 
 7.56096E-05 , 0.00000E+00 
 7.56096E-05 , 9.00000E-01 
 7.56345E-05 , 9.00000E-01 
 7.56345E-05 , 3.08149E-33 
 7.57096E-05 , 0.00000E+00 
 7.57096E-05 , 9.00000E-01 
 7.57345E-05 , 9.00000E-01 
 7.57345E-05 , 2.31562E-13 
 7.58096E-05 , 0.00000E+00 
 7.58096E-05 , 9.00000E-01 
 7.58345E-05 , 9.00000E-01 
 7.58345E-05 , 1.54074E-33 
 7.59096E-05 , 0.00000E+00 
 7.59096E-05 , 9.00000E-01 
 7.59345E-05 , 9.00000E-01 
 7.59345E-05 ,-3.08149E-33 
 7.60096E-05 , 0.00000E+00 
 7.60096E-05 , 9.00000E-01 
 7.60345E-05 , 9.00000E-01 
 7.60345E-05 , 2.83459E-13 
 7.61096E-05 , 0.00000E+00 
 7.61096E-05 , 9.00000E-01 
 7.61345E-05 , 9.00000E-01 
 7.61345E-05 , 9.24446E-33 
 7.62096E-05 , 0.00000E+00 
 7.62096E-05 , 9.00000E-01 
 7.62345E-05 , 9.00000E-01 
 7.62345E-05 ,-1.54074E-33 
 7.63096E-05 , 0.00000E+00 
 7.63096E-05 , 9.00000E-01 
 7.63345E-05 , 9.00000E-01 
 7.63345E-05 , 1.72105E-13 
 7.64096E-05 , 0.00000E+00 
 7.64096E-05 , 9.00000E-01 
 7.64345E-05 , 9.00000E-01 
 7.64345E-05 , 1.09092E-18 
 7.65096E-05 , 0.00000E+00 
 7.65096E-05 , 9.00000E-01 
 7.65345E-05 , 9.00000E-01 
 7.65345E-05 , 6.40156E-21 
 7.66096E-05 , 0.00000E+00 
 7.66096E-05 , 9.00000E-01 
 7.66345E-05 , 9.00000E-01 
 7.66345E-05 , 2.50528E-23 
 7.67096E-05 , 0.00000E+00 
 7.67096E-05 , 9.00000E-01 
 7.67345E-05 , 9.00000E-01 
 7.67345E-05 , 0.00000E+00 
 7.68096E-05 , 0.00000E+00 
 7.68096E-05 , 9.00000E-01 
 7.68345E-05 , 9.00000E-01 
 7.68345E-05 , 2.39814E-28 
 7.69096E-05 , 0.00000E+00 
 7.69096E-05 , 9.00000E-01 
 7.69345E-05 , 9.00000E-01 
 7.69345E-05 , 0.00000E+00 
 7.70096E-05 , 0.00000E+00 
 7.70096E-05 , 9.00000E-01 
 7.70345E-05 , 9.00000E-01 
 7.70345E-05 , 2.77679E-28 
 7.71096E-05 , 0.00000E+00 
 7.71096E-05 , 9.00000E-01 
 7.71345E-05 , 9.00000E-01 
 7.71345E-05 , 5.15059E-20 
 7.72096E-05 , 0.00000E+00 
 7.72096E-05 , 9.00000E-01 
 7.72345E-05 , 9.00000E-01 
 7.72345E-05 , 1.55403E-13 
 7.73096E-05 , 0.00000E+00 
 7.73096E-05 , 9.00000E-01 
 7.73345E-05 , 9.00000E-01 
 7.73345E-05 , 1.54074E-33 
 7.74096E-05 , 0.00000E+00 
 7.74096E-05 , 9.00000E-01 
 7.74345E-05 , 9.00000E-01 
 7.74345E-05 ,-1.84889E-32 
 7.75096E-05 , 0.00000E+00 
 7.75096E-05 , 9.00000E-01 
 7.75345E-05 , 9.00000E-01 
 7.75345E-05 ,-3.08149E-33 
 7.76096E-05 , 0.00000E+00 
 7.76096E-05 , 9.00000E-01 
 7.76345E-05 , 9.00000E-01 
 7.76345E-05 , 6.55781E-25 
 7.77096E-05 , 0.00000E+00 
 7.77096E-05 , 9.00000E-01 
 7.77345E-05 , 9.00000E-01 
 7.77345E-05 , 3.94430E-31 
 7.78096E-05 , 0.00000E+00 
 7.78096E-05 , 9.00000E-01 
 7.78345E-05 , 9.00000E-01 
 7.78345E-05 ,-3.69434E-22 
 7.79096E-05 , 0.00000E+00 
 7.79096E-05 , 9.00000E-01 
 7.79345E-05 , 9.00000E-01 
 7.79345E-05 , 5.99564E-18 
 7.80096E-05 , 0.00000E+00 
 7.80096E-05 , 9.00000E-01 
 7.80345E-05 , 9.00000E-01 
 7.80345E-05 , 1.90043E-20 
 7.81096E-05 , 0.00000E+00 
 7.81096E-05 , 9.00000E-01 
 7.81345E-05 , 9.00000E-01 
 7.81345E-05 ,-7.70372E-34 
 7.82096E-05 , 0.00000E+00 
 7.82096E-05 , 9.00000E-01 
 7.82345E-05 , 9.00000E-01 
 7.82345E-05 ,-9.24446E-33 
 7.83096E-05 , 0.00000E+00 
 7.83096E-05 , 9.00000E-01 
 7.83345E-05 , 9.00000E-01 
 7.83345E-05 , 5.01008E-13 
 7.83944E-05 , 0.00000E+00 
 7.84096E-05 , 0.00000E+00 
 7.84096E-05 , 9.00000E-01 
 7.84345E-05 , 9.00000E-01 
 7.84345E-05 , 6.90253E-31 
 7.85096E-05 , 0.00000E+00 
 7.85096E-05 , 9.00000E-01 
 7.85345E-05 , 9.00000E-01 
 7.85345E-05 ,-2.67545E-21 
 7.86096E-05 , 0.00000E+00 
 7.86096E-05 , 9.00000E-01 
 7.86345E-05 , 9.00000E-01 
 7.86345E-05 , 0.00000E+00 
 7.87096E-05 , 0.00000E+00 
 7.87096E-05 , 9.00000E-01 
 7.87345E-05 , 9.00000E-01 
 7.87345E-05 ,-3.08149E-33 
 7.88096E-05 , 0.00000E+00 
 7.88096E-05 , 9.00000E-01 
 7.88345E-05 , 9.00000E-01 
 7.88345E-05 ,-6.16298E-33 
 7.89096E-05 , 0.00000E+00 
 7.89096E-05 , 9.00000E-01 
 7.89345E-05 , 9.00000E-01 
 7.89345E-05 , 1.97215E-30 
 7.90096E-05 , 0.00000E+00 
 7.90096E-05 , 9.00000E-01 
 7.90345E-05 , 9.00000E-01 
 7.90345E-05 , 2.30175E-13 
 7.91096E-05 , 0.00000E+00 
 7.91096E-05 , 9.00000E-01 
 7.91345E-05 , 9.00000E-01 
 7.91345E-05 , 3.40513E-20 
 7.92096E-05 , 0.00000E+00 
 7.92096E-05 , 9.00000E-01 
 7.92345E-05 , 9.00000E-01 
 7.92345E-05 ,-5.39260E-33 
 7.93096E-05 , 0.00000E+00 
 7.93096E-05 , 9.00000E-01 
 7.93345E-05 , 9.00000E-01 
 7.93345E-05 ,-5.04871E-39 
 7.94096E-05 , 0.00000E+00 
 7.94096E-05 , 9.00000E-01 
 7.94345E-05 , 9.00000E-01 
 7.94345E-05 ,-3.08149E-33 
 7.95096E-05 , 0.00000E+00 
 7.95096E-05 , 9.00000E-01 
 7.95345E-05 , 9.00000E-01 
 7.95345E-05 , 4.62223E-33 
 7.96096E-05 , 0.00000E+00 
 7.96096E-05 , 9.00000E-01 
 7.96345E-05 , 9.00000E-01 
 7.96345E-05 , 5.40482E-20 
 7.97096E-05 , 0.00000E+00 
 7.97096E-05 , 9.00000E-01 
 7.97345E-05 , 9.00000E-01 
 7.97345E-05 ,-6.16298E-33 
 7.98096E-05 , 0.00000E+00 
 7.98096E-05 , 9.00000E-01 
 7.98345E-05 , 9.00000E-01 
 7.98345E-05 , 3.62953E-21 
 7.99096E-05 , 0.00000E+00 
 7.99096E-05 , 9.00000E-01 
 7.99345E-05 , 9.00000E-01 
 7.99345E-05 , 3.78653E-28 
 8.00096E-05 , 0.00000E+00 
 8.00096E-05 , 9.00000E-01 
 8.00345E-05 , 9.00000E-01 
 8.00345E-05 , 1.26257E-22 
 8.01096E-05 , 0.00000E+00 
 8.01096E-05 , 9.00000E-01 
 8.01345E-05 , 9.00000E-01 
 8.01345E-05 ,-2.08259E-28 
 8.02096E-05 , 0.00000E+00 
 8.02096E-05 , 9.00000E-01 
 8.02345E-05 , 9.00000E-01 
 8.02345E-05 ,-2.78907E-21 
 8.03096E-05 , 0.00000E+00 
 8.03096E-05 , 9.00000E-01 
 8.03345E-05 , 9.00000E-01 
 8.03345E-05 , 0.00000E+00 
 8.04096E-05 , 0.00000E+00 
 8.04096E-05 , 9.00000E-01 
 8.04345E-05 , 9.00000E-01 
 8.04345E-05 , 1.89631E-20 
 8.05096E-05 , 0.00000E+00 
 8.05096E-05 , 9.00000E-01 
 8.05345E-05 , 9.00000E-01 
 8.05345E-05 ,-5.04868E-39 
 8.06096E-05 , 0.00000E+00 
 8.06096E-05 , 9.00000E-01 
 8.06345E-05 , 9.00000E-01 
 8.06345E-05 ,-7.70372E-34 
 8.07096E-05 , 0.00000E+00 
 8.07096E-05 , 9.00000E-01 
 8.07345E-05 , 9.00000E-01 
 8.07345E-05 , 2.49677E-13 
 8.08096E-05 , 0.00000E+00 
 8.08096E-05 , 9.00000E-01 
 8.08345E-05 , 9.00000E-01 
 8.08345E-05 , 2.31112E-33 
 8.09096E-05 , 0.00000E+00 
 8.09096E-05 , 9.00000E-01 
 8.09345E-05 , 9.00000E-01 
 8.09345E-05 , 5.04799E-39 
 8.10096E-05 , 0.00000E+00 
 8.10096E-05 , 9.00000E-01 
 8.10345E-05 , 9.00000E-01 
 8.10345E-05 ,-6.16298E-33 
 8.11096E-05 , 0.00000E+00 
 8.11096E-05 , 9.00000E-01 
 8.11345E-05 , 9.00000E-01 
 8.11345E-05 , 1.52798E-19 
 8.12096E-05 , 0.00000E+00 
 8.12096E-05 , 9.00000E-01 
 8.12345E-05 , 9.00000E-01 
 8.12345E-05 , 0.00000E+00 
 8.13096E-05 , 0.00000E+00 
 8.13096E-05 , 9.00000E-01 
 8.13345E-05 , 9.00000E-01 
 8.13345E-05 , 3.36952E-20 
 8.14096E-05 , 0.00000E+00 
 8.14096E-05 , 9.00000E-01 
 8.14345E-05 , 9.00000E-01 
 8.14345E-05 , 3.08149E-33 
 8.15096E-05 , 0.00000E+00 
 8.15096E-05 , 9.00000E-01 
 8.15345E-05 , 9.00000E-01 
 8.15345E-05 ,-3.08149E-32 
 8.16096E-05 , 0.00000E+00 
 8.16096E-05 , 9.00000E-01 
 8.16345E-05 , 9.00000E-01 
 8.16345E-05 ,-5.04748E-39 
 8.17096E-05 , 0.00000E+00 
 8.17096E-05 , 9.00000E-01 
 8.17345E-05 , 9.00000E-01 
 8.17345E-05 ,-3.02923E-28 
 8.18096E-05 , 0.00000E+00 
 8.18096E-05 , 9.00000E-01 
 8.18345E-05 , 9.00000E-01 
 8.18345E-05 ,-3.42747E-21 
 8.19096E-05 , 0.00000E+00 
 8.19096E-05 , 9.00000E-01 
 8.19345E-05 , 9.00000E-01 
 8.19345E-05 ,-2.31112E-33 
 8.20096E-05 , 0.00000E+00 
 8.20096E-05 , 9.00000E-01 
 8.20345E-05 , 9.00000E-01 
 8.20345E-05 , 0.00000E+00 
 8.21096E-05 , 0.00000E+00 
 8.21096E-05 , 9.00000E-01 
 8.21345E-05 , 9.00000E-01 
 8.21345E-05 ,-9.24446E-33 
 8.22096E-05 , 0.00000E+00 
 8.22096E-05 , 9.00000E-01 
 8.22345E-05 , 9.00000E-01 
 8.22345E-05 , 7.04849E-20 
 8.23096E-05 , 0.00000E+00 
 8.23096E-05 , 9.00000E-01 
 8.23345E-05 , 9.00000E-01 
 8.23345E-05 , 1.06478E-19 
 8.24096E-05 , 0.00000E+00 
 8.24096E-05 , 9.00000E-01 
 8.24345E-05 , 9.00000E-01 
 8.24345E-05 , 9.86076E-32 
 8.25096E-05 , 0.00000E+00 
 8.25096E-05 , 9.00000E-01 
 8.25345E-05 , 9.00000E-01 
 8.25345E-05 , 0.00000E+00 
 8.26096E-05 , 0.00000E+00 
 8.26096E-05 , 9.00000E-01 
 8.26345E-05 , 9.00000E-01 
 8.26345E-05 , 2.77646E-19 
 8.27096E-05 , 0.00000E+00 
 8.27096E-05 , 9.00000E-01 
 8.27345E-05 , 9.00000E-01 
 8.27345E-05 ,-5.41903E-26 
 8.28096E-05 , 0.00000E+00 
 8.28096E-05 , 9.00000E-01 
 8.28345E-05 , 9.00000E-01 
 8.28345E-05 , 1.72563E-31 
 8.29096E-05 , 0.00000E+00 
 8.29096E-05 , 9.00000E-01 
 8.29345E-05 , 9.00000E-01 
 8.29345E-05 , 1.75543E-13 
 8.30096E-05 , 0.00000E+00 
 8.30096E-05 , 9.00000E-01 
 8.30345E-05 , 9.00000E-01 
 8.30345E-05 , 2.05690E-21 
 8.31096E-05 , 0.00000E+00 
 8.31096E-05 , 9.00000E-01 
 8.31345E-05 , 9.00000E-01 
 8.31345E-05 , 5.04871E-29 
 8.32096E-05 , 0.00000E+00 
 8.32096E-05 , 9.00000E-01 
 8.32345E-05 , 9.00000E-01 
 8.32345E-05 ,-1.57772E-30 
 8.33096E-05 , 0.00000E+00 
 8.33096E-05 , 9.00000E-01 
 8.33345E-05 , 9.00000E-01 
 8.33345E-05 ,-6.33066E-24 
 8.34096E-05 , 0.00000E+00 
 8.34096E-05 , 9.00000E-01 
 8.34345E-05 , 9.00000E-01 
 8.34345E-05 , 9.24446E-33 
 8.35096E-05 , 0.00000E+00 
 8.35096E-05 , 9.00000E-01 
 8.35345E-05 , 9.00000E-01 
 8.35345E-05 ,-4.18353E-22 
 8.36096E-05 , 0.00000E+00 
 8.36096E-05 , 9.00000E-01 
 8.36345E-05 , 9.00000E-01 
 8.36345E-05 ,-2.31112E-33 
 8.37096E-05 , 0.00000E+00 
 8.37096E-05 , 9.00000E-01 
 8.37345E-05 , 9.00000E-01 
 8.37345E-05 , 1.37499E-17 
 8.38096E-05 , 0.00000E+00 
 8.38096E-05 , 9.00000E-01 
 8.38345E-05 , 9.00000E-01 
 8.38345E-05 , 0.00000E+00 
 8.39096E-05 , 0.00000E+00 
 8.39096E-05 , 9.00000E-01 
 8.39345E-05 , 9.00000E-01 
 8.39345E-05 , 4.39801E-18 
 8.40096E-05 , 0.00000E+00 
 8.40096E-05 , 9.00000E-01 
 8.40345E-05 , 9.00000E-01 
 8.40345E-05 , 7.47124E-20 
 8.41096E-05 , 0.00000E+00 
 8.41096E-05 , 9.00000E-01 
 8.41345E-05 , 9.00000E-01 
 8.41345E-05 , 2.88359E-19 
 8.42096E-05 , 0.00000E+00 
 8.42096E-05 , 9.00000E-01 
 8.42345E-05 , 9.00000E-01 
 8.42345E-05 ,-4.62223E-33 
 8.43096E-05 , 0.00000E+00 
 8.43096E-05 , 9.00000E-01 
 8.43345E-05 , 9.00000E-01 
 8.43345E-05 , 3.08149E-33 
 8.44096E-05 , 0.00000E+00 
 8.44096E-05 , 9.00000E-01 
 8.44345E-05 , 9.00000E-01 
 8.44345E-05 , 2.46742E-13 
 8.45096E-05 , 0.00000E+00 
 8.45096E-05 , 9.00000E-01 
 8.45345E-05 , 9.00000E-01 
 8.45345E-05 , 3.08149E-33 
 8.46096E-05 , 0.00000E+00 
 8.46096E-05 , 9.00000E-01 
 8.46345E-05 , 9.00000E-01 
 8.46345E-05 , 4.64271E-18 
 8.47096E-05 , 0.00000E+00 
 8.47096E-05 , 9.00000E-01 
 8.47345E-05 , 9.00000E-01 
 8.47345E-05 , 0.00000E+00 
 8.48096E-05 , 0.00000E+00 
 8.48096E-05 , 9.00000E-01 
 8.48345E-05 , 9.00000E-01 
 8.48345E-05 , 5.04871E-39 
 8.49096E-05 , 0.00000E+00 
 8.49096E-05 , 9.00000E-01 
 8.49345E-05 , 9.00000E-01 
 8.49345E-05 , 2.10177E-21 
 8.50096E-05 , 0.00000E+00 
 8.50096E-05 , 9.00000E-01 
 8.50345E-05 , 9.00000E-01 
 8.50345E-05 , 1.54074E-33 
 8.51096E-05 , 0.00000E+00 
 8.51096E-05 , 9.00000E-01 
 8.51345E-05 , 9.00000E-01 
 8.51345E-05 , 6.16298E-33 
 8.52096E-05 , 0.00000E+00 
 8.52096E-05 , 9.00000E-01 
 8.52345E-05 , 9.00000E-01 
 8.52345E-05 ,-3.08149E-33 
 8.53096E-05 , 0.00000E+00 
 8.53096E-05 , 9.00000E-01 
 8.53345E-05 , 9.00000E-01 
 8.53345E-05 ,-7.57306E-29 
 8.54096E-05 , 0.00000E+00 
 8.54096E-05 , 9.00000E-01 
 8.54345E-05 , 9.00000E-01 
 8.54345E-05 , 1.47092E-18 
 8.55096E-05 , 0.00000E+00 
 8.55096E-05 , 9.00000E-01 
 8.55345E-05 , 9.00000E-01 
 8.55345E-05 ,-4.62223E-33 
 8.56096E-05 , 0.00000E+00 
 8.56096E-05 , 9.00000E-01 
 8.56345E-05 , 9.00000E-01 
 8.56345E-05 , 1.29675E-19 
 8.57096E-05 , 0.00000E+00 
 8.57096E-05 , 9.00000E-01 
 8.57345E-05 , 9.00000E-01 
 8.57345E-05 , 0.00000E+00 
 8.58096E-05 , 0.00000E+00 
 8.58096E-05 , 9.00000E-01 
 8.58345E-05 , 9.00000E-01 
 8.58345E-05 ,-9.86076E-32 
 8.59096E-05 , 0.00000E+00 
 8.59096E-05 , 9.00000E-01 
 8.59345E-05 , 9.00000E-01 
 8.59345E-05 ,-1.54074E-33 
 8.60096E-05 , 0.00000E+00 
 8.60096E-05 , 9.00000E-01 
 8.60345E-05 , 9.00000E-01 
 8.60345E-05 , 7.70372E-33 
 8.61096E-05 , 0.00000E+00 
 8.61096E-05 , 9.00000E-01 
 8.61345E-05 , 9.00000E-01 
 8.61345E-05 ,-5.04871E-39 
 8.62096E-05 , 0.00000E+00 
 8.62096E-05 , 9.00000E-01 
 8.62345E-05 , 9.00000E-01 
 8.62345E-05 , 1.05064E-26 
 8.63096E-05 , 0.00000E+00 
 8.63096E-05 , 9.00000E-01 
 8.63345E-05 , 9.00000E-01 
 8.63345E-05 , 6.56332E-28 
 8.64096E-05 , 0.00000E+00 
 8.64096E-05 , 9.00000E-01 
